"row"
"(""LOS ANGELES"",1246,3,1)"
"(""LOS ANGELES"",1247,4,2)"
"(""LOS ANGELES"",1249.02,2,1)"
"(""LOS ANGELES"",1249.03,3,2)"
"(""LOS ANGELES"",1251,5,3)"
"(""LOS ANGELES"",1252,3,2)"
"(""LOS ANGELES"",1253.1,4,2)"
"(""LOS ANGELES"",1253.2,4,2)"
"(""LOS ANGELES"",1254.01,4,2)"
"(""LOS ANGELES"",1254.02,3,2)"
"(""LOS ANGELES"",1255.01,3,1)"
"(""LOS ANGELES"",1255.02,3,1)"
"(""LOS ANGELES"",1256,2,1)"
"(""LOS ANGELES"",1271.02,4,2)"
"(""LOS ANGELES"",1271.03,2,1)"
"(""LOS ANGELES"",1271.04,3,2)"
"(""LOS ANGELES"",1272.1,5,3)"
"(""LOS ANGELES"",1272.2,4,3)"
"(""LOS ANGELES"",1273,4,2)"
"(""LOS ANGELES"",1274,5,3)"
"(""LOS ANGELES"",1275.2,4,2)"
"(""LOS ANGELES"",1276.03,2,1)"
"(""LOS ANGELES"",1276.04,2,1)"
"(""LOS ANGELES"",1276.05,3,2)"
"(""LOS ANGELES"",1276.06,3,1)"
"(""LOS ANGELES"",1277.11,3,2)"
"(""LOS ANGELES"",1277.12,3,1)"
"(""LOS ANGELES"",1278.03,4,2)"
"(""LOS ANGELES"",1278.04,3,2)"
"(""LOS ANGELES"",1278.05,3,2)"
"(""LOS ANGELES"",1278.06,3,2)"
"(""LOS ANGELES"",1279.1,4,2)"
"(""LOS ANGELES"",1279.2,4,2)"
"(""LOS ANGELES"",1281.01,3,2)"
"(""LOS ANGELES"",1281.02,4,2)"
"(""LOS ANGELES"",1282.1,4,2)"
"(""LOS ANGELES"",1282.2,3,1)"
"(""LOS ANGELES"",1283.02,4,2)"
"(""LOS ANGELES"",1283.03,4,2)"
"(""LOS ANGELES"",1284,4,2)"
"(""LOS ANGELES"",1285,4,2)"
"(""LOS ANGELES"",1286.01,4,2)"
"(""LOS ANGELES"",1286.02,3,1)"
"(""LOS ANGELES"",1287.02,5,3)"
"(""LOS ANGELES"",1288.01,3,2)"
"(""LOS ANGELES"",1288.02,4,2)"
"(""LOS ANGELES"",1289.1,4,2)"
"(""LOS ANGELES"",1310.1,6,3)"
"(""LOS ANGELES"",1310.2,5,3)"
"(""LOS ANGELES"",1311,3,2)"
"(""LOS ANGELES"",1312,3,2)"
"(""LOS ANGELES"",1313,4,3)"
"(""LOS ANGELES"",1314,5,3)"
"(""LOS ANGELES"",1316,5,3)"
"(""LOS ANGELES"",1317.01,4,2)"
"(""LOS ANGELES"",1317.02,3,2)"
"(""LOS ANGELES"",1318,5,3)"
"(""LOS ANGELES"",1319,4,2)"
"(""LOS ANGELES"",1320.01,3,1)"
"(""LOS ANGELES"",1320.02,3,2)"
"(""LOS ANGELES"",1321.01,4,2)"
"(""LOS ANGELES"",1321.02,5,3)"
"(""LOS ANGELES"",1323,6,4)"
"(""LOS ANGELES"",1325.01,3,2)"
"(""LOS ANGELES"",1325.02,3,2)"
"(""LOS ANGELES"",1327,4,3)"
"(""LOS ANGELES"",1329,3,2)"
"(""LOS ANGELES"",1330,4,2)"
"(""LOS ANGELES"",1331,5,3)"
"(""LOS ANGELES"",1340.01,3,2)"
"(""LOS ANGELES"",1340.02,3,2)"
"(""LOS ANGELES"",1341.01,4,3)"
"(""LOS ANGELES"",1341.03,4,2)"
"(""LOS ANGELES"",1341.04,4,2)"
"(""LOS ANGELES"",1342.01,4,2)"
"(""LOS ANGELES"",1343.02,3,2)"
"(""LOS ANGELES"",1343.03,5,3)"
"(""LOS ANGELES"",1343.04,2,1)"
"(""LOS ANGELES"",1343.05,3,2)"
"(""LOS ANGELES"",1343.06,3,2)"
"(""LOS ANGELES"",1344.21,3,2)"
"(""LOS ANGELES"",1344.22,4,2)"
"(""LOS ANGELES"",1344.23,3,2)"
"(""LOS ANGELES"",1344.24,2,1)"
